currentTimestamp,moving,storage,onStation,problemStation,goodStation,empty,low,good,high,full
603,321,0,16511,493,689,143,175,727,100,37
604,320,0,16512,493,689,143,175,727,100,37
605,320,0,16512,493,689,143,175,727,100,37
606,320,0,16512,493,689,143,175,727,100,37
607,320,0,16512,493,689,143,175,727,100,37
608,322,0,16510,493,689,144,174,727,100,37
609,324,0,16508,493,689,144,174,727,100,37
610,325,0,16507,493,689,144,174,727,100,37
611,325,0,16507,493,689,144,174,727,100,37
612,328,0,16504,493,689,145,173,727,100,37
613,328,0,16504,493,689,145,173,727,100,37
614,329,0,16503,493,689,146,172,727,100,37
615,328,0,16504,493,689,146,172,727,100,37
616,329,0,16503,493,689,146,172,727,100,37
617,330,0,16502,493,689,146,172,727,100,37
618,331,0,16501,492,690,146,172,727,100,37
619,331,0,16501,491,691,146,172,727,100,37
620,331,0,16501,491,691,146,172,727,100,37
621,331,0,16501,491,691,146,172,727,100,37
622,331,0,16501,491,691,146,172,727,100,37
623,332,0,16500,491,691,146,172,727,100,37
624,333,0,16499,491,691,146,172,727,101,36
625,332,0,16500,491,691,146,172,727,101,36
626,332,0,16500,491,691,146,172,727,101,36
627,331,0,16501,491,691,146,172,727,101,36
628,331,0,16501,491,691,146,172,727,101,36
629,331,0,16501,491,691,146,172,728,100,36
630,331,0,16501,491,691,146,172,728,100,36
631,332,0,16500,491,691,146,172,728,100,36
632,332,0,16500,491,691,146,172,728,100,36
633,333,0,16499,491,691,147,171,728,100,36
634,333,0,16499,491,691,147,171,728,100,36
635,334,0,16498,490,692,147,171,728,100,36
636,333,0,16499,490,692,146,172,728,100,36
637,334,0,16498,490,692,146,172,728,100,36
638,336,0,16496,490,692,146,172,728,100,36
639,336,0,16496,490,692,146,172,728,100,36
640,336,0,16496,490,692,146,172,728,100,36
641,335,0,16497,490,692,146,172,728,100,36
642,336,0,16496,491,691,146,173,727,100,36
643,335,0,16497,491,691,146,173,727,100,36
644,335,0,16497,491,691,146,173,727,100,36
645,335,0,16497,491,691,146,173,727,100,36
646,335,0,16497,491,691,146,173,727,100,36
647,335,0,16497,491,691,146,173,727,100,36
648,335,0,16497,491,691,146,173,727,100,36
649,335,0,16497,491,691,146,173,727,100,36
650,335,0,16497,491,691,146,173,727,100,36
651,336,0,16496,492,690,146,174,726,100,36
652,336,0,16496,492,690,146,174,726,100,36
653,336,0,16496,492,690,146,174,726,100,36
654,336,0,16496,492,690,146,174,726,100,36
655,337,0,16495,492,690,147,173,726,100,36
656,337,0,16495,492,690,147,173,726,100,36
657,337,0,16495,492,690,147,173,726,100,36
658,337,0,16495,492,690,147,173,726,100,36
659,337,0,16495,492,690,147,173,726,100,36
660,338,0,16494,492,690,147,173,726,100,36
661,338,0,16494,492,690,147,173,726,100,36
662,338,0,16494,492,690,147,173,726,100,36
663,337,0,16495,492,690,146,174,726,100,36
664,337,0,16495,492,690,146,174,726,100,36
665,337,0,16495,492,690,146,174,726,100,36
666,339,0,16493,491,691,147,173,726,100,36
667,340,0,16492,491,691,146,174,726,100,36
668,341,0,16491,491,691,146,174,726,100,36
669,341,0,16491,491,691,146,174,726,100,36
670,339,0,16493,491,691,145,175,726,100,36
671,339,0,16493,491,691,145,175,726,100,36
672,339,0,16493,491,691,145,175,726,100,36
673,338,0,16494,491,691,145,175,726,100,36
674,339,0,16493,491,691,145,175,726,100,36
675,338,0,16494,491,691,145,175,726,100,36
676,339,0,16493,491,691,145,175,726,100,36
677,339,0,16493,491,691,145,175,726,100,36
678,341,0,16491,491,691,144,176,726,100,36
679,340,0,16492,491,691,144,176,726,100,36
680,340,0,16492,491,691,144,176,726,100,36
681,340,0,16492,491,691,144,176,726,100,36
682,340,0,16492,491,691,144,176,726,100,36
683,341,0,16491,491,691,144,176,726,100,36
684,342,0,16490,491,691,144,176,726,100,36
685,342,0,16490,491,691,144,176,726,100,36
686,341,0,16491,490,692,144,175,727,100,36
687,340,0,16492,489,693,144,174,728,100,36
688,340,0,16492,489,693,144,174,728,100,36
689,339,0,16493,489,693,143,175,728,100,36
690,339,0,16493,489,693,143,175,728,100,36
691,338,0,16494,489,693,142,176,728,100,36
692,339,0,16493,489,693,142,176,728,100,36
693,338,0,16494,489,693,142,176,728,100,36
694,338,0,16494,489,693,142,176,728,100,36
695,338,0,16494,489,693,142,176,728,100,36
696,339,0,16493,489,693,142,176,728,100,36
697,340,0,16492,489,693,143,175,728,100,36
698,339,0,16493,489,693,143,175,728,100,36
699,339,0,16493,489,693,143,175,728,100,36
700,339,0,16493,489,693,143,175,728,100,36
701,339,0,16493,489,693,142,176,728,100,36
702,338,0,16494,489,693,142,176,728,100,36
703,338,0,16494,489,693,142,176,728,100,36
704,337,0,16495,489,693,142,176,727,101,36
705,339,0,16493,489,693,142,176,728,100,36
706,339,0,16493,489,693,142,176,728,100,36
707,339,0,16493,489,693,142,176,728,100,36
708,339,0,16493,489,693,142,176,728,100,36
709,340,0,16492,489,693,142,176,728,100,36
710,340,0,16492,489,693,142,176,728,100,36
711,341,0,16491,489,693,142,176,728,100,36
712,339,0,16493,489,693,141,176,729,100,36
713,340,0,16492,489,693,141,176,729,100,36
714,339,0,16493,489,693,141,176,729,100,36
715,338,0,16494,489,693,141,176,729,100,36
716,337,0,16495,489,693,141,176,729,100,36
717,338,0,16494,489,693,142,175,730,99,36
718,337,0,16495,488,694,143,173,731,99,36
719,338,0,16494,488,694,143,173,731,99,36
720,338,0,16494,488,694,143,173,731,99,36
721,338,0,16494,488,694,143,173,731,99,36
722,340,0,16492,489,693,143,173,731,99,36
723,339,0,16493,489,693,143,173,731,99,36
724,340,0,16492,489,693,143,173,731,99,36
725,340,0,16492,489,693,143,173,731,99,36
726,340,0,16492,489,693,143,173,731,99,36
727,340,0,16492,489,693,143,173,731,99,36
728,339,0,16493,488,694,143,173,731,99,36
729,339,0,16493,488,694,143,173,731,99,36
730,339,0,16493,488,694,143,173,731,99,36
731,338,0,16494,488,694,143,173,731,99,36
732,340,0,16492,488,694,143,173,731,99,36
733,340,0,16492,488,694,143,173,731,99,36
734,340,0,16492,488,694,143,173,731,99,36
735,341,0,16491,488,694,143,173,731,99,36
736,341,0,16491,488,694,143,173,731,99,36
737,342,0,16490,488,694,143,173,731,99,36
738,343,0,16489,487,695,143,173,731,99,36
739,344,0,16488,487,695,143,173,731,99,36
740,345,0,16487,487,695,143,174,730,99,36
741,345,0,16487,487,695,143,174,730,99,36
742,346,0,16486,487,695,143,174,730,99,36
743,346,0,16486,487,695,143,174,730,99,36
744,347,0,16485,487,695,143,174,730,99,36
745,347,0,16485,487,695,143,174,730,99,36
746,348,0,16484,487,695,143,174,730,99,36
747,348,0,16484,487,695,143,174,730,99,36
748,348,0,16484,487,695,143,174,730,99,36
749,348,0,16484,487,695,143,174,730,99,36
750,349,0,16483,487,695,143,174,730,99,36
751,349,0,16483,487,695,143,174,730,99,36
752,349,0,16483,487,695,143,174,730,99,36
753,349,0,16483,487,695,143,174,730,99,36
754,348,0,16484,486,696,142,174,731,99,36
755,348,0,16484,486,696,142,174,731,99,36
756,349,0,16483,486,696,142,174,731,99,36
757,350,0,16482,486,696,142,174,731,99,36
758,349,0,16483,487,695,142,174,731,99,36
759,350,0,16482,487,695,142,174,731,99,36
760,350,0,16482,487,695,142,174,731,99,36
761,350,0,16482,487,695,142,174,731,99,36
762,350,0,16482,487,695,142,174,731,99,36
763,349,0,16483,487,695,142,174,731,99,36
764,349,0,16483,487,695,142,174,731,99,36
765,351,0,16481,487,695,142,174,731,99,36
766,351,0,16481,487,695,142,174,731,99,36
767,352,0,16480,487,695,142,174,731,99,36
768,352,0,16480,487,695,142,174,731,99,36
769,352,0,16480,487,695,142,174,731,99,36
770,351,0,16481,486,696,141,174,732,99,36
771,350,0,16482,486,696,141,173,733,99,36
772,350,0,16482,486,696,141,173,733,99,36
773,350,0,16482,486,696,141,173,733,99,36
774,351,0,16481,486,696,141,173,733,99,36
775,351,0,16481,486,696,141,173,733,99,36
776,351,0,16481,486,696,141,173,733,99,36
777,352,0,16480,486,696,141,173,733,99,36
778,352,0,16480,486,696,141,173,733,99,36
779,352,0,16480,486,696,141,173,733,99,36
780,353,0,16479,486,696,141,173,733,99,36
781,354,0,16478,486,696,141,173,733,99,36
782,354,0,16478,486,696,141,173,733,99,36
783,353,0,16479,486,696,140,174,733,99,36
784,354,0,16478,486,696,140,174,733,100,35
785,353,0,16479,486,696,140,174,733,100,35
786,354,0,16478,486,696,140,174,733,100,35
787,354,0,16478,486,696,140,174,733,100,35
788,354,0,16478,486,696,140,174,733,100,35
789,354,0,16478,486,696,140,174,733,100,35
790,354,0,16478,486,696,140,174,733,100,35
791,355,0,16477,486,696,140,174,733,100,35
792,355,0,16477,486,696,140,174,733,100,35
793,354,0,16478,486,696,140,174,733,100,35
794,353,0,16479,486,696,140,174,733,100,35
795,354,0,16478,486,696,140,174,733,100,35
796,352,0,16480,485,697,139,174,734,100,35
797,351,0,16481,485,697,139,174,733,101,35
798,352,0,16480,485,697,139,174,733,101,35
799,352,0,16480,485,697,139,174,733,101,35
800,354,0,16478,485,697,139,174,733,101,35
801,355,0,16477,485,697,139,174,733,101,35
802,355,0,16477,485,697,139,174,733,101,35
803,356,0,16476,485,697,139,174,733,101,35
804,357,0,16475,485,697,139,174,733,101,35
805,357,0,16475,485,697,139,174,733,101,35
806,357,0,16475,485,697,139,174,733,101,35
807,357,0,16475,485,697,139,174,733,101,35
808,357,0,16475,485,697,139,174,733,101,35
809,357,0,16475,484,698,139,174,733,101,35
810,356,0,16476,484,698,139,174,733,101,35
811,355,0,16477,484,698,139,174,733,100,36
812,355,0,16477,484,698,139,174,733,100,36
813,355,0,16477,484,698,139,174,733,100,36
814,355,0,16477,484,698,139,174,733,100,36
815,354,0,16478,484,698,139,174,733,100,36
816,354,0,16478,484,698,139,174,733,100,36
817,353,0,16479,484,698,138,175,733,100,36
818,352,0,16480,484,698,138,175,733,100,36
819,353,0,16479,484,698,138,175,733,100,36
820,353,0,16479,484,698,138,175,733,100,36
821,353,0,16479,484,698,138,175,733,100,36
822,354,0,16478,484,698,138,175,733,100,36
823,354,0,16478,484,698,138,175,733,100,36
824,353,0,16479,484,698,138,175,733,100,36
825,353,0,16479,484,698,138,175,733,100,36
826,353,0,16479,484,698,138,175,733,100,36
827,353,0,16479,484,698,138,175,733,100,36
828,353,0,16479,484,698,138,175,733,100,36
829,353,0,16479,484,698,138,175,733,100,36
830,353,0,16479,484,698,138,175,733,100,36
831,352,0,16480,484,698,138,175,733,100,36
832,352,0,16480,484,698,138,175,733,100,36
833,352,0,16480,484,698,138,175,733,100,36
834,352,0,16480,484,698,138,175,733,100,36
835,352,0,16480,484,698,138,175,733,100,36
836,353,0,16479,484,698,138,175,733,100,36
837,353,0,16479,484,698,138,175,733,100,36
838,353,0,16479,484,698,138,175,733,100,36
839,352,0,16480,484,698,136,177,733,100,36
840,350,0,16482,484,698,135,178,733,100,36
841,350,0,16482,484,698,136,177,733,100,36
842,350,0,16482,484,698,136,177,733,100,36
843,351,0,16481,484,698,136,177,733,100,36
844,351,0,16481,484,698,136,177,733,100,36
845,350,0,16482,484,698,136,177,733,100,36
846,350,0,16482,484,698,136,177,733,100,36
847,350,0,16482,484,698,136,177,733,100,36
848,350,0,16482,484,698,136,177,733,100,36
849,351,0,16481,484,698,136,177,733,100,36
850,351,0,16481,484,698,136,177,733,100,36
851,352,0,16480,484,698,136,177,733,100,36
852,352,0,16480,484,698,136,177,733,100,36
853,352,0,16480,484,698,136,177,733,100,36
854,352,0,16480,484,698,136,177,733,100,36
855,352,0,16480,484,698,136,177,733,100,36
856,350,0,16482,484,698,135,178,733,99,37
857,351,0,16481,484,698,135,178,733,99,37
858,352,0,16480,484,698,135,178,733,99,37
859,352,0,16480,484,698,135,178,733,99,37
860,352,0,16480,484,698,135,178,733,99,37
861,352,0,16480,484,698,135,178,733,99,37
862,353,0,16479,484,698,135,178,733,99,37
863,353,0,16479,484,698,135,178,733,99,37
864,352,0,16480,484,698,134,179,733,99,37
865,354,0,16478,484,698,135,178,733,99,37
866,354,0,16478,484,698,135,178,733,99,37
867,354,0,16478,484,698,135,178,733,99,37
868,355,0,16477,484,698,135,178,733,99,37
869,355,0,16477,484,698,135,178,733,99,37
870,355,0,16477,484,698,135,178,733,99,37
871,355,0,16477,484,698,135,178,733,99,37
872,355,0,16477,484,698,135,178,733,99,37
873,353,0,16479,484,698,135,178,733,99,37
874,352,0,16480,484,698,135,178,733,99,37
875,351,0,16481,484,698,135,178,733,99,37
876,352,0,16480,484,698,135,178,733,99,37
877,352,0,16480,484,698,135,178,733,99,37
878,351,0,16481,484,698,135,178,733,99,37
879,352,0,16480,484,698,135,178,733,99,37
880,354,0,16478,484,698,135,178,733,99,37
881,354,0,16478,484,698,135,178,733,99,37
882,354,0,16478,484,698,135,178,733,99,37
883,355,0,16477,484,698,135,178,733,99,37
884,355,0,16477,484,698,135,178,733,99,37
885,355,0,16477,484,698,135,178,733,99,37
886,356,0,16476,484,698,135,178,733,99,37
887,357,0,16475,485,697,135,179,732,99,37
888,358,0,16474,485,697,135,179,732,99,37
889,359,0,16473,485,697,135,179,732,99,37
890,359,0,16473,485,697,135,179,732,99,37
891,361,0,16471,485,697,135,179,732,99,37
892,361,0,16471,485,697,135,179,732,99,37
893,362,0,16470,485,697,135,179,732,99,37
894,362,0,16470,485,697,135,179,732,99,37
895,362,0,16470,485,697,135,179,732,99,37
896,362,0,16470,484,698,135,178,733,99,37
897,364,0,16468,484,698,135,178,733,99,37
898,365,0,16467,484,698,135,178,733,99,37
899,365,0,16467,484,698,135,178,733,99,37
900,365,0,16467,484,698,135,178,733,99,37
901,365,0,16467,484,698,135,178,733,99,37
902,365,0,16467,484,698,135,178,733,99,37
903,366,0,16466,484,698,135,178,733,99,37
904,367,0,16465,484,698,135,178,733,99,37
905,368,0,16464,484,698,136,177,733,99,37
906,368,0,16464,484,698,136,177,733,99,37
907,368,0,16464,484,698,136,177,733,99,37
908,368,0,16464,484,698,136,177,733,99,37
909,368,0,16464,484,698,136,177,733,99,37
910,369,0,16463,484,698,136,177,733,99,37
911,369,0,16463,484,698,136,177,733,99,37
912,369,0,16463,484,698,136,177,733,99,37
913,370,0,16462,484,698,136,177,733,99,37
914,370,0,16462,484,698,136,177,733,99,37
915,372,0,16460,484,698,136,177,733,99,37
916,372,0,16460,484,698,136,177,733,99,37
917,375,0,16457,484,698,137,176,733,99,37
918,375,0,16457,484,698,137,176,733,99,37
919,376,0,16456,484,698,137,176,733,99,37
920,376,0,16456,484,698,137,176,733,99,37
921,375,0,16457,484,698,137,176,733,99,37
922,376,0,16456,484,698,137,176,733,99,37
923,375,0,16457,484,698,137,176,733,99,37
924,377,0,16455,484,698,137,176,733,99,37
925,377,0,16455,484,698,137,176,733,99,37
926,377,0,16455,484,698,137,176,733,99,37
927,377,0,16455,484,698,137,176,733,99,37
928,377,0,16455,484,698,137,176,733,99,37
929,377,0,16455,484,698,137,176,733,99,37
930,377,0,16455,484,698,137,176,733,99,37
931,376,0,16456,484,698,136,177,733,99,37
932,377,0,16455,484,698,136,177,733,99,37
933,378,0,16454,484,698,136,177,733,99,37
934,377,0,16455,484,698,135,178,733,99,37
935,378,0,16454,484,698,135,178,733,99,37
936,378,0,16454,484,698,135,178,733,99,37
937,378,0,16454,484,698,135,178,733,99,37
938,378,0,16454,484,698,135,178,733,99,37
939,379,0,16453,484,698,135,178,733,99,37
940,379,0,16453,484,698,135,178,733,99,37
941,379,0,16453,484,698,135,178,733,99,37
942,379,0,16453,484,698,135,178,733,99,37
943,381,0,16451,484,698,135,178,733,99,37
944,383,0,16449,485,697,135,179,732,99,37
945,386,0,16446,485,697,135,179,732,99,37
946,386,0,16446,485,697,135,179,732,99,37
947,386,0,16446,485,697,135,179,732,99,37
948,386,0,16446,485,697,135,179,732,99,37
949,385,0,16447,485,697,135,179,732,99,37
950,386,0,16446,485,697,135,179,732,99,37
951,386,0,16446,484,698,134,179,733,99,37
952,387,0,16445,484,698,134,179,733,99,37
953,388,0,16444,484,698,134,179,733,99,37
954,389,0,16443,484,698,134,179,733,99,37
955,391,0,16441,485,697,134,180,732,99,37
956,392,0,16440,486,696,134,181,731,99,37
957,392,0,16440,486,696,134,181,731,99,37
958,394,0,16438,486,696,135,180,731,99,37
959,394,0,16438,486,696,135,180,731,99,37
960,395,0,16437,486,696,135,180,731,99,37
961,395,0,16437,486,696,135,180,731,99,37
962,395,0,16437,486,696,135,180,731,99,37
963,395,0,16437,486,696,135,180,731,99,37
964,395,0,16437,486,696,135,180,731,99,37
965,395,0,16437,486,696,135,180,731,99,37
966,397,0,16435,486,696,135,180,731,99,37
967,397,0,16435,486,696,135,180,731,99,37
968,397,0,16435,486,696,135,180,731,99,37
969,397,0,16435,486,696,135,180,731,99,37
970,396,0,16436,487,695,135,180,730,100,37
971,396,0,16436,487,695,135,180,730,100,37
972,397,0,16435,487,695,135,180,730,100,37
973,395,0,16437,487,695,135,180,730,100,37
974,396,0,16436,487,695,135,180,730,100,37
975,397,0,16435,487,695,136,179,730,100,37
976,398,0,16434,487,695,136,179,730,100,37
977,397,0,16435,487,695,136,179,730,100,37
978,397,0,16435,487,695,136,179,730,100,37
979,397,0,16435,487,695,135,180,730,100,37
980,399,0,16433,487,695,135,180,730,100,37
981,400,0,16432,487,695,135,180,730,100,37
982,400,0,16432,487,695,135,180,730,100,37
983,400,0,16432,487,695,135,180,730,100,37
984,401,0,16431,487,695,135,180,730,100,37
985,401,0,16431,487,695,135,180,730,100,37
986,401,0,16431,487,695,135,180,730,100,37
987,402,0,16430,487,695,136,179,730,100,37
988,402,0,16430,487,695,136,179,730,100,37
989,403,0,16429,487,695,136,179,730,100,37
990,403,0,16429,487,695,136,179,730,100,37
991,403,0,16429,487,695,136,179,730,100,37
992,403,0,16429,488,694,136,179,730,100,37
993,403,0,16429,488,694,136,179,730,100,37
994,404,0,16428,488,694,136,179,730,100,37
995,402,0,16430,488,694,136,179,730,100,37
996,403,0,16429,488,694,137,178,730,100,37
997,403,0,16429,488,694,137,178,730,100,37
998,404,0,16428,488,694,137,178,730,100,37
999,403,0,16429,487,695,137,177,731,100,37
1000,403,0,16429,487,695,136,178,731,100,37
1001,403,0,16429,487,695,136,178,731,100,37
1002,406,0,16426,487,695,136,178,731,100,37
1003,406,0,16426,487,695,136,178,731,100,37
1004,405,0,16427,487,695,135,179,731,100,37
1005,406,0,16426,487,695,136,178,731,100,37
1006,406,0,16426,487,695,136,178,731,100,37
1007,405,0,16427,487,695,136,178,731,100,37
1008,406,0,16426,487,695,136,178,731,100,37
1009,406,0,16426,487,695,136,178,731,100,37
1010,406,0,16426,487,695,136,178,731,100,37
1011,407,0,16425,487,695,136,178,731,100,37
1012,407,0,16425,487,695,136,178,731,100,37
1013,406,0,16426,487,695,136,178,731,100,37
1014,407,0,16425,487,695,136,178,731,100,37
1015,405,0,16427,487,695,136,178,731,100,37
1016,406,0,16426,487,695,136,178,731,100,37
1017,406,0,16426,487,695,136,178,731,100,37
1018,408,0,16424,487,695,136,178,731,100,37
1019,408,0,16424,487,695,136,178,731,100,37
1020,408,0,16424,487,695,136,178,731,100,37
1021,408,0,16424,487,695,136,178,731,100,37
1022,406,0,16426,486,696,136,177,732,100,37
1023,406,0,16426,486,696,136,177,732,100,37
1024,407,0,16425,486,696,136,177,732,100,37
1025,407,0,16425,486,696,136,177,732,100,37
1026,407,0,16425,486,696,136,177,732,100,37
1027,406,0,16426,486,696,136,177,732,100,37
1028,408,0,16424,486,696,136,177,732,101,36
1029,407,0,16425,486,696,136,177,732,101,36
1030,406,0,16426,486,696,135,178,732,101,36
1031,407,0,16425,486,696,136,177,732,101,36
1032,407,0,16425,486,696,136,177,732,101,36
1033,407,0,16425,486,696,136,177,732,101,36
1034,407,0,16425,486,696,136,177,732,101,36
1035,406,0,16426,486,696,136,177,732,101,36
1036,406,0,16426,486,696,136,177,732,101,36
1037,408,0,16424,486,696,137,176,732,101,36
1038,408,0,16424,486,696,137,176,732,101,36
1039,407,0,16425,486,696,137,176,732,101,36
1040,408,0,16424,486,696,137,176,732,101,36
1041,410,0,16422,486,696,138,175,733,100,36
1042,410,0,16422,486,696,138,175,733,100,36
1043,411,0,16421,486,696,138,175,733,100,36
1044,413,0,16419,486,696,138,175,733,100,36
1045,413,0,16419,486,696,138,175,733,100,36
1046,414,0,16418,486,696,138,175,733,100,36
1047,413,0,16419,486,696,137,176,733,100,36
1048,413,0,16419,486,696,137,176,733,100,36
1049,414,0,16418,486,696,137,176,733,100,36
1050,414,0,16418,486,696,137,176,733,100,36
1051,415,0,16417,486,696,137,176,733,100,36
1052,416,0,16416,486,696,137,176,733,100,36
1053,416,0,16416,486,696,137,176,733,100,36
1054,415,0,16417,486,696,137,176,733,100,36
1055,414,0,16418,486,696,137,176,733,100,36
1056,415,0,16417,486,696,137,176,733,100,36
1057,415,0,16417,486,696,137,176,733,100,36
1058,414,0,16418,486,696,136,177,733,100,36
1059,414,0,16418,486,696,136,177,733,100,36
1060,414,0,16418,486,696,136,177,733,100,36
1061,413,0,16419,486,696,135,178,733,100,36
1062,413,0,16419,486,696,135,178,733,100,36
1063,413,0,16419,486,696,135,178,733,100,36
1064,414,0,16418,486,696,135,178,733,100,36
1065,415,0,16417,486,696,135,178,733,100,36
1066,416,0,16416,486,696,135,178,733,100,36
1067,416,0,16416,486,696,135,178,733,100,36
1068,415,0,16417,486,696,135,178,733,100,36
1069,417,0,16415,486,696,135,178,733,100,36
1070,417,0,16415,486,696,135,178,733,100,36
1071,419,0,16413,486,696,135,178,733,100,36
1072,419,0,16413,486,696,135,178,733,100,36
1073,420,0,16412,486,696,135,178,733,100,36
1074,422,0,16410,486,696,135,178,733,100,36
1075,422,0,16410,486,696,135,178,733,100,36
1076,421,0,16411,486,696,135,178,732,101,36
1077,421,0,16411,486,696,135,178,732,101,36
1078,420,0,16412,486,696,134,179,732,101,36
1079,420,0,16412,486,696,134,179,732,101,36
1080,420,0,16412,486,696,134,179,732,101,36
1081,420,0,16412,486,696,134,179,732,101,36
1082,420,0,16412,486,696,134,179,732,101,36
1083,420,0,16412,486,696,134,179,732,101,36
1084,421,0,16411,486,696,134,179,732,101,36
1085,422,0,16410,486,696,134,179,732,101,36
1086,423,0,16409,486,696,134,179,732,101,36
1087,423,0,16409,486,696,134,179,732,101,36
1088,424,0,16408,487,695,134,180,731,101,36
1089,423,0,16409,487,695,133,181,731,101,36
1090,423,0,16409,487,695,133,181,731,101,36
1091,422,0,16410,487,695,132,182,731,101,36
1092,422,0,16410,487,695,132,182,731,101,36
1093,422,0,16410,487,695,132,182,731,101,36
1094,420,0,16412,487,695,132,182,731,101,36
1095,420,0,16412,487,695,132,182,731,101,36
1096,418,0,16414,487,695,132,182,731,101,36
1097,419,0,16413,487,695,132,182,731,101,36
1098,419,0,16413,487,695,132,182,731,100,37
1099,420,0,16412,487,695,132,182,731,100,37
1100,420,0,16412,487,695,132,182,731,100,37
1101,420,0,16412,487,695,132,182,731,100,37
1102,422,0,16410,487,695,132,182,731,100,37
1103,422,0,16410,487,695,132,182,731,100,37
1104,422,0,16410,487,695,132,182,731,100,37
1105,422,0,16410,487,695,132,182,731,100,37
1106,422,0,16410,487,695,132,182,731,100,37
1107,422,0,16410,487,695,132,182,731,100,37
1108,422,0,16410,487,695,132,182,731,100,37
1109,422,0,16410,487,695,132,182,731,100,37
1110,422,0,16410,487,695,132,182,731,100,37
1111,422,0,16410,487,695,132,182,731,100,37
1112,422,0,16410,487,695,132,182,731,100,37
1113,421,0,16411,487,695,132,182,731,100,37
1114,421,0,16411,487,695,132,182,731,100,37
1115,420,0,16412,487,695,132,182,731,100,37
1116,420,0,16412,487,695,132,182,731,100,37
1117,420,0,16412,487,695,132,182,731,100,37
1118,419,0,16413,487,695,132,182,731,100,37
1119,419,0,16413,487,695,132,182,731,100,37
1120,419,0,16413,487,695,132,182,731,100,37
1121,420,0,16412,487,695,133,181,731,100,37
1122,421,0,16411,486,696,133,181,731,100,37
1123,422,0,16410,486,696,133,181,731,100,37
1124,421,0,16411,486,696,133,181,731,100,37
1125,421,0,16411,486,696,133,181,731,100,37
1126,421,0,16411,486,696,133,181,731,100,37
1127,421,0,16411,486,696,133,181,731,100,37
1128,421,0,16411,486,696,133,181,731,100,37
1129,421,0,16411,486,696,133,181,731,100,37
1130,422,0,16410,486,696,133,181,731,100,37
1131,423,0,16409,486,696,133,181,731,100,37
1132,421,0,16411,486,696,133,181,731,100,37
1133,421,0,16411,486,696,133,181,731,100,37
1134,421,0,16411,486,696,133,181,731,100,37
1135,422,0,16410,487,695,133,182,730,100,37
1136,423,0,16409,487,695,133,182,730,100,37
1137,422,0,16410,487,695,133,182,730,100,37
1138,422,0,16410,487,695,133,182,730,100,37
1139,424,0,16408,487,695,134,181,730,100,37
1140,424,0,16408,487,695,134,181,730,100,37
1141,424,0,16408,487,695,134,181,730,100,37
1142,423,0,16409,487,695,133,182,730,100,37
1143,423,0,16409,487,695,133,182,730,100,37
1144,423,0,16409,487,695,133,182,730,100,37
1145,423,0,16409,487,695,133,182,730,100,37
1146,422,0,16410,487,695,133,182,730,100,37
1147,422,0,16410,487,695,133,182,730,100,37
1148,420,0,16412,487,695,133,182,730,100,37
1149,420,0,16412,486,696,133,182,730,100,37
1150,419,0,16413,486,696,133,182,730,100,37
1151,418,0,16414,486,696,133,182,730,100,37
1152,418,0,16414,486,696,133,182,730,100,37
1153,418,0,16414,486,696,133,182,730,100,37
1154,419,0,16413,486,696,133,182,730,100,37
1155,419,0,16413,486,696,133,182,730,100,37
1156,419,0,16413,486,696,133,182,730,100,37
1157,419,0,16413,486,696,133,182,730,100,37
1158,420,0,16412,486,696,133,182,730,100,37
1159,421,0,16411,486,696,133,182,730,100,37
1160,420,0,16412,486,696,133,182,730,100,37
1161,420,0,16412,486,696,133,182,730,100,37
1162,419,0,16413,486,696,133,182,730,100,37
1163,418,0,16414,486,696,133,182,730,100,37
1164,418,0,16414,486,696,133,182,730,100,37
1165,418,0,16414,486,696,133,182,730,100,37
1166,418,0,16414,486,696,133,182,730,100,37
1167,419,0,16413,486,696,133,182,730,100,37
1168,421,0,16411,486,696,133,182,730,100,37
1169,419,0,16413,486,696,133,182,730,100,37
1170,419,0,16413,486,696,133,182,730,100,37
1171,419,0,16413,486,696,133,182,730,100,37
1172,419,0,16413,486,696,133,182,730,100,37
1173,419,0,16413,486,696,133,182,730,100,37
1174,419,0,16413,486,696,133,182,730,100,37
1175,421,0,16411,486,696,134,181,730,100,37
1176,420,0,16412,486,696,134,181,730,100,37
1177,420,0,16412,486,696,134,181,730,100,37
1178,420,0,16412,486,696,134,181,730,100,37
1179,420,0,16412,486,696,134,181,730,100,37
1180,420,0,16412,486,696,134,181,730,100,37
1181,420,0,16412,486,696,134,181,730,100,37
1182,421,0,16411,486,696,134,181,730,100,37
1183,421,0,16411,486,696,134,181,730,100,37
1184,421,0,16411,486,696,134,181,730,100,37
1185,421,0,16411,486,696,134,181,730,100,37
1186,422,0,16410,486,696,134,181,730,100,37
1187,423,0,16409,486,696,134,181,730,100,37
1188,424,0,16408,486,696,134,181,731,99,37
1189,424,0,16408,486,696,134,181,731,99,37
1190,424,0,16408,486,696,134,181,731,99,37
1191,424,0,16408,486,696,134,181,731,99,37
1192,424,0,16408,486,696,134,181,731,99,37
1193,424,0,16408,486,696,133,182,731,99,37
1194,425,0,16407,486,696,133,182,731,99,37
1195,425,0,16407,486,696,133,182,731,99,37
1196,425,0,16407,486,696,133,182,731,99,37
1197,424,0,16408,486,696,132,183,731,99,37
1198,424,0,16408,486,696,132,183,731,99,37
1199,425,0,16407,486,696,132,183,731,99,37
1200,425,0,16407,486,696,132,183,731,99,37
